chip_stem,scene_stem,source,sza_bin,split,date,hour_utc,region,wind_speed_10m,temp_2m,pass_wind,pass_temp,pass_both
fisser_0387,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0392,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0394,S2A_MSIL1C_20170710T145911_N0500_R125_T22WES_20230901T062816,fisser,sza_lt65,,2017-07-10,14,SK,1.04,3.70,True,True,True
fisser_0072,S2B_MSIL1C_20170802T141949_N0500_R096_T24WWU_20230804T130632,fisser,sza_lt65,,2017-08-02,14,SK,0.70,2.00,True,True,True
fisser_0097,S2B_MSIL1C_20170802T141949_N0500_R096_T24WWU_20230804T130632,fisser,sza_lt65,,2017-08-02,14,SK,0.70,2.00,True,True,True
fisser_0166,S2B_MSIL1C_20170802T141949_N0500_R096_T24WWU_20230804T130632,fisser,sza_lt65,,2017-08-02,14,SK,0.70,2.00,True,True,True
fisser_0229,S2B_MSIL1C_20170802T141949_N0500_R096_T24WWU_20230804T130632,fisser,sza_lt65,,2017-08-02,14,SK,0.70,2.00,True,True,True
fisser_0349,S2B_MSIL1C_20170802T141949_N0500_R096_T24WWU_20230804T130632,fisser,sza_lt65,,2017-08-02,14,SK,0.70,2.00,True,True,True
fisser_0078,S2A_MSIL1C_20200825T140021_N0209_R010_T25WER_20200825T174728,fisser,sza_lt65,,2020-08-25,14,KQ,0.00,8.40,True,True,True
fisser_0148,S2A_MSIL1C_20200825T140021_N0209_R010_T25WER_20200825T174728,fisser,sza_lt65,,2020-08-25,14,KQ,0.00,8.40,True,True,True
fisser_0240,S2A_MSIL1C_20200825T140021_N0209_R010_T25WER_20200825T174728,fisser,sza_lt65,,2020-08-25,14,KQ,0.00,8.40,True,True,True
fisser_0242,S2A_MSIL1C_20200825T140021_N0209_R010_T25WER_20200825T174728,fisser,sza_lt65,,2020-08-25,14,KQ,0.00,8.40,True,True,True
fisser_0252,S2A_MSIL1C_20200825T140021_N0209_R010_T25WER_20200825T174728,fisser,sza_lt65,,2020-08-25,14,KQ,0.00,8.40,True,True,True
fisser_0376,S2A_MSIL1C_20200825T140021_N0209_R010_T25WER_20200825T174728,fisser,sza_lt65,,2020-08-25,14,KQ,0.00,8.40,True,True,True
fisser_0079,S2A_MSIL1C_20210823T141011_N0500_R053_T24WWU_20230120T063425,fisser,sza_lt65,,2021-08-23,14,SK,4.03,3.70,True,True,True
fisser_0082,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0194,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0210,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0211,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0286,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0298,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0351,S2B_MSIL1C_20180715T140739_N0500_R053_T24WWU_20230712T120037,fisser,sza_lt65,,2018-07-15,14,SK,5.61,9.50,True,True,True
fisser_0087,S2A_MSIL1C_20170815T151911_N0500_R068_T22WDB_20230821T111929,fisser,sza_lt65,,2017-08-15,15,SK,0.89,3.80,True,True,True
fisser_0101,S2A_MSIL1C_20170815T151911_N0500_R068_T22WDB_20230821T111929,fisser,sza_lt65,,2017-08-15,15,SK,0.89,3.80,True,True,True
fisser_0112,S2A_MSIL1C_20170815T151911_N0500_R068_T22WDB_20230821T111929,fisser,sza_lt65,,2017-08-15,15,SK,0.89,3.80,True,True,True
fisser_0339,S2A_MSIL1C_20170815T151911_N0500_R068_T22WDB_20230821T111929,fisser,sza_lt65,,2017-08-15,15,SK,0.89,3.80,True,True,True
fisser_0095,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,fisser,sza_lt65,,2016-08-23,13,KQ,1.02,9.60,True,True,True
fisser_0124,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,fisser,sza_lt65,,2016-08-23,13,KQ,1.02,9.60,True,True,True
fisser_0158,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,fisser,sza_lt65,,2016-08-23,13,KQ,1.02,9.60,True,True,True
fisser_0189,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,fisser,sza_lt65,,2016-08-23,13,KQ,1.02,9.60,True,True,True
fisser_0367,S2A_MSIL1C_20160823T135032_N0500_R110_T25WER_20230929T041536,fisser,sza_lt65,,2016-08-23,13,KQ,1.02,9.60,True,True,True
fisser_0096,S2B_MSIL1C_20170803T152909_N0500_R111_T22WDB_20230826T072407,fisser,sza_lt65,,2017-08-03,15,SK,1.06,2.10,True,True,True
fisser_0234,S2B_MSIL1C_20170803T152909_N0500_R111_T22WDB_20230826T072407,fisser,sza_lt65,,2017-08-03,15,SK,1.06,2.10,True,True,True
fisser_0102,S2B_MSIL1C_20200717T141739_N0209_R096_T24WWU_20200717T143551,fisser,sza_lt65,,2020-07-17,14,SK,5.36,7.40,True,True,True
fisser_0107,S2B_MSIL1C_20200717T141739_N0209_R096_T24WWU_20200717T143551,fisser,sza_lt65,,2020-07-17,14,SK,5.36,7.40,True,True,True
fisser_0355,S2B_MSIL1C_20200717T141739_N0209_R096_T24WWU_20200717T143551,fisser,sza_lt65,,2020-07-17,14,SK,5.36,7.40,True,True,True
fisser_0103,S2B_MSIL1C_20190819T140739_N0500_R053_T25WES_20230512T221421,fisser,sza_lt65,,2019-08-19,14,KQ,0.22,5.60,True,True,True
fisser_0145,S2B_MSIL1C_20190819T140739_N0500_R053_T25WES_20230512T221421,fisser,sza_lt65,,2019-08-19,14,KQ,0.22,5.60,True,True,True
fisser_0382,S2B_MSIL1C_20190819T140739_N0500_R053_T25WES_20230512T221421,fisser,sza_lt65,,2019-08-19,14,KQ,0.22,5.60,True,True,True
fisser_0104,S2A_MSIL1C_20200822T152911_N0500_R111_T22WDC_20230321T134135,fisser,sza_lt65,,2020-08-22,15,SK,0.28,7.70,True,True,True
fisser_0128,S2A_MSIL1C_20200822T152911_N0500_R111_T22WDC_20230321T134135,fisser,sza_lt65,,2020-08-22,15,SK,0.28,7.70,True,True,True
fisser_0105,S2B_MSIL1C_20200903T151809_N0500_R068_T22WDB_20230311T234131,fisser,sza_lt65,,2020-09-03,15,SK,2.28,2.20,True,True,True
fisser_0108,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0193,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0197,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0237,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0292,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0296,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0352,S2B_MSIL1C_20180824T140729_N0500_R053_T25WER_20230813T110012,fisser,sza_lt65,,2018-08-24,14,KQ,0.51,4.40,True,True,True
fisser_0111,S2A_MSIL1C_20160721T151912_N0500_R068_T22WDB_20231007T084315,fisser,sza_lt65,,2016-07-21,15,SK,1.27,10.70,True,True,True
fisser_0192,S2A_MSIL1C_20160721T151912_N0500_R068_T22WDB_20231007T084315,fisser,sza_lt65,,2016-07-21,15,SK,1.27,10.70,True,True,True
fisser_0115,S2B_MSIL1C_20190809T140739_N0500_R053_T25WES_20230505T060731,fisser,sza_lt65,,2019-08-09,14,KQ,0.32,9.30,True,True,True
fisser_0133,S2A_MSIL1C_20170722T153911_N0500_R011_T21WXU_20231016T102307,fisser,sza_lt65,,2017-07-22,15,SK,3.90,5.00,True,True,True
fisser_0134,S2B_MSIL1C_20170730T141009_N0500_R053_T24WWU_20230901T040701,fisser,sza_lt65,,2017-07-30,14,SK,0.78,9.10,True,True,True
fisser_0282,S2B_MSIL1C_20170730T141009_N0500_R053_T24WWU_20230901T040701,fisser,sza_lt65,,2017-07-30,14,SK,0.78,9.10,True,True,True
fisser_0293,S2B_MSIL1C_20170730T141009_N0500_R053_T24WWU_20230901T040701,fisser,sza_lt65,,2017-07-30,14,SK,0.78,9.10,True,True,True
fisser_0135,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWU_20220912T173328,fisser,sza_lt65,,2022-09-12,14,SK,8.40,9.90,True,True,True
fisser_0265,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWU_20220912T173328,fisser,sza_lt65,,2022-09-12,14,SK,8.40,9.90,True,True,True
fisser_0361,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWU_20220912T173328,fisser,sza_lt65,,2022-09-12,14,SK,8.40,9.90,True,True,True
fisser_0137,S2B_MSIL1C_20170802T141949_N0500_R096_T24WWT_20230804T130632,fisser,sza_lt65,,2017-08-02,14,SK,0.70,2.00,True,True,True
fisser_0140,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,fisser,sza_lt65,,2016-07-07,15,SK,2.44,5.40,True,True,True
fisser_0270,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,fisser,sza_lt65,,2016-07-07,15,SK,2.44,5.40,True,True,True
fisser_0287,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,fisser,sza_lt65,,2016-07-07,15,SK,2.44,5.40,True,True,True
fisser_0323,S2A_MSIL1C_20160707T153912_N0500_R011_T22WDB_20231030T140833,fisser,sza_lt65,,2016-07-07,15,SK,2.44,5.40,True,True,True
fisser_0150,S2A_MSIL1C_20230807T152811_N0510_R111_T22WDB_20240821T092719,fisser,sza_lt65,,2023-08-07,15,SK,3.31,5.30,True,True,True
fisser_0365,S2A_MSIL1C_20230807T152811_N0510_R111_T22WDB_20240821T092719,fisser,sza_lt65,,2023-08-07,15,SK,3.31,5.30,True,True,True
fisser_0155,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,fisser,sza_lt65,,2016-08-02,14,SK,2.33,4.30,True,True,True
fisser_0199,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,fisser,sza_lt65,,2016-08-02,14,SK,2.33,4.30,True,True,True
fisser_0220,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,fisser,sza_lt65,,2016-08-02,14,SK,2.33,4.30,True,True,True
fisser_0221,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,fisser,sza_lt65,,2016-08-02,14,SK,2.33,4.30,True,True,True
fisser_0328,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,fisser,sza_lt65,,2016-08-02,14,SK,2.33,4.30,True,True,True
fisser_0364,S2A_MSIL1C_20160802T141952_N0500_R096_T24WWU_20231001T172901,fisser,sza_lt65,,2016-08-02,14,SK,2.33,4.30,True,True,True
fisser_0160,S2B_MSIL1C_20200903T151809_N0500_R068_T22WDC_20230311T234131,fisser,sza_lt65,,2020-09-03,15,SK,2.28,2.20,True,True,True
fisser_0167,S2A_MSIL1C_20170814T154911_N0500_R054_T21WWU_20230830T232815,fisser,sza_lt65,,2017-08-14,15,SK,3.34,5.50,True,True,True
fisser_0168,S2A_MSIL1C_20180730T154911_N0500_R054_T21WXU_20230721T085136,fisser,sza_lt65,,2018-07-30,15,SK,2.20,7.30,True,True,True
fisser_0303,S2A_MSIL1C_20180730T154911_N0500_R054_T21WXU_20230721T085136,fisser,sza_lt65,,2018-07-30,15,SK,2.20,7.30,True,True,True
fisser_0190,S2A_MSIL1C_20210917T145921_N0500_R125_T22WES_20230113T075502,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0223,S2A_MSIL1C_20210917T145921_N0500_R125_T22WES_20230113T075502,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0224,S2A_MSIL1C_20210917T145921_N0500_R125_T22WES_20230113T075502,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0320,S2A_MSIL1C_20210917T145921_N0500_R125_T22WES_20230113T075502,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0345,S2A_MSIL1C_20210917T145921_N0500_R125_T22WES_20230113T075502,fisser,sza_lt65,,2021-09-17,14,SK,2.64,1.80,True,True,True
fisser_0201,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWT_20220912T173328,fisser,sza_lt65,,2022-09-12,14,SK,8.40,9.90,True,True,True
fisser_0217,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWT_20220912T173328,fisser,sza_lt65,,2022-09-12,14,SK,8.40,9.90,True,True,True
fisser_0253,S2B_MSIL1C_20220912T140739_N0400_R053_T24WWT_20220912T173328,fisser,sza_lt65,,2022-09-12,14,SK,8.40,9.90,True,True,True
fisser_0213,S2B_MSIL1C_20190812T141749_N0500_R096_T24WWU_20230505T121941,fisser,sza_lt65,,2019-08-12,14,SK,1.08,3.60,True,True,True
fisser_0262,S2B_MSIL1C_20190812T141749_N0500_R096_T24WWU_20230505T121941,fisser,sza_lt65,,2019-08-12,14,SK,1.08,3.60,True,True,True
fisser_0354,S2B_MSIL1C_20190812T141749_N0500_R096_T24WWU_20230505T121941,fisser,sza_lt65,,2019-08-12,14,SK,1.08,3.60,True,True,True
fisser_0214,S2A_MSIL1C_20190801T140021_N0500_R010_T25WES_20230501T224345,fisser,sza_lt65,,2019-08-01,14,KQ,0.42,14.00,True,True,True
fisser_0230,S2A_MSIL1C_20170913T141001_N0500_R053_T24WWT_20230823T170052,fisser,sza_lt65,,2017-09-13,14,SK,0.89,1.40,True,True,True
fisser_0341,S2A_MSIL1C_20170913T141001_N0500_R053_T24WWT_20230823T170052,fisser,sza_lt65,,2017-09-13,14,SK,0.89,1.40,True,True,True
fisser_0232,S2B_MSIL1C_20240727T152809_N0511_R111_T21WXU_20240727T172749,fisser,sza_lt65,,2024-07-27,15,SK,5.19,5.80,True,True,True
fisser_0236,S2B_MSIL1C_20230726T153819_N0509_R011_T22WDC_20230726T173958,fisser,sza_lt65,,2023-07-26,15,SK,2.86,5.30,True,True,True
fisser_0261,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWT_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0277,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWT_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0342,S2A_MSIL1C_20190705T141011_N0500_R053_T24WWT_20230603T191421,fisser,sza_lt65,,2019-07-05,14,SK,2.73,4.60,True,True,True
fisser_0263,S2B_MSIL1C_20190723T155829_N0500_R097_T21WWU_20230718T015434,fisser,sza_lt65,,2019-07-23,15,SK,1.68,4.00,True,True,True
fisser_0273,S2A_MSIL1C_20190903T141011_N0500_R053_T24WWT_20230501T094031,fisser,sza_lt65,,2019-09-03,14,SK,3.57,3.80,True,True,True
fisser_0290,S2A_MSIL1C_20230807T152811_N0509_R111_T21WXU_20230807T203245,fisser,sza_lt65,,2023-08-07,15,SK,3.31,5.30,True,True,True
fisser_0311,S2B_MSIL1C_20190809T154819_N0500_R054_T21WXU_20230719T164818,fisser,sza_lt65,,2019-08-09,15,SK,0.73,5.30,True,True,True
fisser_0356,S2B_MSIL1C_20200805T144759_N0500_R082_T22WES_20230403T042612,fisser,sza_lt65,,2020-08-05,14,SK,1.39,4.50,True,True,True
fisser_0368,S2A_MSIL1C_20160731T151912_N0500_R068_T22WDC_20231007T093618,fisser,sza_lt65,,2016-07-31,15,SK,1.56,6.90,True,True,True
fisser_0369,S2B_MSIL1C_20240727T152809_N0511_R111_T22WDC_20240727T172749,fisser,sza_lt65,,2024-07-27,15,SK,5.19,5.80,True,True,True
fisser_0373,S2A_MSIL1C_20210830T140021_N0500_R010_T25WES_20230121T132724,fisser,sza_lt65,,2021-08-30,14,KQ,1.20,8.10,True,True,True
fisser_0395,S2B_MSIL1C_20210729T140739_N0500_R053_T25WES_20230123T052415,fisser,sza_lt65,,2021-07-29,14,KQ,0.22,13.80,True,True,True
